retailer,product_id,name,brand,size_raw,price,was_price,unit_price,unit_measure,is_on_special,result_rank,search_term,category,snapshot_date,fetched_at
woolworths,768569,Woolworths Frozen Australian Carrots Peas & Corn 1kg,Woolworths,1kg,5,5,5,1KG,False,7,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
woolworths,705677,Birds Eye Frozen Australian Peas & Corn 1kg,Birds Eye,1kg,6.5,6.5,6.5,1KG,False,8,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
woolworths,255445,Birds Eye Frozen Carrot Peas & Corn 1kg,Birds Eye,1kg,6.5,6.5,6.5,1KG,False,9,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
woolworths,289348,Bell Farms Frozen Carrots Peas & Corn 1kg,Bell Farms,1kg,3.9,3.9,3.9,1KG,False,10,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,7644840,Coles Frozen Baby Peas,Coles,1kg,4.4,,4.4,1kg,False,1,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,9054790,Coles Frozen Garden Peas,Coles,1Kg,4.5,,4.5,1kg,False,2,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,399067,Coles Simply Peas Snap Frozen,Coles Simply,1Kg,2.5,,2.5,1kg,False,3,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,338856,McCain Frozen Peas,McCain,500g,3.7,,,1kg,False,4,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,7644872,Coles Frozen Carrot Corn & Peas,Coles,1kg,4.2,,4.2,1kg,False,5,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,5072790,Birds Eye Frozen Mixed Vegetables Peas & Corn,Birds Eye,1Kg,5.9,6.9,5.9,1kg,False,6,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,5072778,Birds Eye Frozen Mixed Vegetables Peas & Corn,Birds Eye,1Kg,5.9,6.9,5.9,1kg,False,7,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,5368796,McCain Frozen Baby Peas,McCain,500g,3.8,4.5,7.6,1kg,False,8,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,9727788,Coles Snap Frozen Peas & Corn,Coles,500g,3.4,,6.8,1kg,False,9,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,1842749,Birds Eye Frozen Garden Peas,Birds Eye,2Kg,11,,5.5,1kg,False,10,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,9189507,Birds Eye Frozen Baby Peas,Birds Eye,825g,4.9,6,5.94,1kg,False,11,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,186383,Birds Eye Frozen Garden Peas,Birds Eye,500g,3.5,,7,1kg,False,12,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,7644770,Coles Frozen Peas Carrots Cauliflower,Coles,1kg,4.2,,4.2,1kg,False,13,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,5394650,McCain Frozen Peas Corn & Carrots,McCain,500g,4.5,,9,1kg,False,14,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,8161535,Mccain Garden Peas,Mccain,1kg,6,,6,1kg,False,15,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,105701,Birds Eye Frozen Mixed Vegetables Peas Corn & Capsicum,Birds Eye,500g,4.5,,9,1kg,False,16,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,1935351,"McCain Mixed Vegetables Peas, Corn, Carrots",McCain,1Kg,7.3,,7.3,1kg,False,17,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,1842727,Birds Eye Frozen Mixed Vegetables Carrot Peas & Corn,Birds Eye,2Kg,12,,6,1kg,False,18,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,1777261,Birds Eye Steam Fresh Peas Beans Corn & Broccoli Frozen Mixed Vegetables,Birds Eye,450g,4.5,,10,1kg,False,19,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,8165842,Mccain Peas Corn & Carrots,Mccain,2kg,12.9,,,1kg,False,20,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,2740052,Birds Eye Steam Fresh Beans Broccoli & Sugar Snap Peas Frozen Mixed Vegetables,Birds Eye,450g,4.5,,10,1kg,False,21,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,8165897,Mccain Peas & Super Juicy Corn Kernels,Mccain,500g,4.5,,9,1kg,False,22,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,1843027,Birds Eye Steam Fresh Baby Potato Broccoli Carrot Peas,Birds Eye,400g,6.9,,17.25,1kg,False,23,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
coles,9730385,Birds Eye Stir Fry Shanghai Carrot Broccoli Water Chestnuts Capsicum Sugar Snap Peas Frozen Mixed Veg,Birds Eye,500g,4,5,8,1kg,False,24,frozen peas 1kg,frozen,2026-09-01,2026-08-31T20:11:37.023748+00:00
woolworths,42620,Bulla Vanilla Ice Cream 2L,Bulla,2L,6,6,0.3,100ML,False,1,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
woolworths,40518,Peters Original Vanilla Ice Cream 2L,Peters,2L,5.95,5.95,0.3,100ML,False,2,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
woolworths,191043,Bulla Creamy Classics Ice Cream Vanilla 2L,Bulla,2L,7,7,0.35,100ML,False,3,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
woolworths,574618,Bulla Creamy Classics Ice Cream Vanilla & Boysenberry 2L,Bulla,2L,7,7,0.35,100ML,False,4,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
woolworths,281393,Woolworths Essential Reduced Fat Ice Cream Vanilla 2L,Woolworths,2L,4.5,4.5,0.23,100ML,False,5,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
woolworths,40568,Blue Ribbon Classic Vanilla Tub 2L,Blue Ribbon,2L,6.5,6.5,0.33,100ML,False,6,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
woolworths,684,Blue Ribbon Light Vanilla Tub 2L,Blue Ribbon,2L,6.5,6.5,0.33,100ML,False,7,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
woolworths,34673,Peters Original Vanilla 4L,Peters,4L,10.9,10.9,0.27,100ML,False,8,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
woolworths,86412,Bulla Ice Cream Vanilla Tub 4L,Bulla,4L,10.5,10.5,0.26,100ML,False,9,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
woolworths,228345,Woolworths Ice Cream Vanilla Bean 1L,Woolworths,1L,6,6,0.6,100ML,False,10,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,8559575,Coles Vanilla Ice Cream Cones 4 Pack,Coles,475mL,4.5,,0.95,100ml,False,1,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,7203039,Coles Irresistible Vanilla Ice Cream Sticks 4 Pack,Coles,400mL,6.5,,1.63,100ml,False,2,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,6272400,Connoisseur Classic Vanilla Ice Cream Sticks 4 Pack,Connoisseur,400mL,12,,3,100ml,False,3,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,7202874,Coles Irresistible Mini Vanilla Ice Cream Sticks 6 Pack,Coles,360mL,6.5,,1.81,100ml,False,4,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,9486590,Bulla Creamy Classics Vanilla Ice Cream,Bulla,2L,12,,0.6,100ml,False,5,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,239785,Peters Original Vanilla Ice Cream,Peters,2L,5.95,,0.3,100ml,False,6,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,3948252,Connoisseur Vanilla Caramel Brownie Ice Cream Sticks 4 Pack,Connoisseur,400mL,12,,3,100ml,False,7,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,1532355,Bulla Creamy Classics Vanilla Choc Chip Supreme Ice Cream Sundae Cones 4 Pack,Bulla,580mL,12.5,,2.16,100ml,False,8,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,5901329,Peters Original Vanilla Ice Cream,Peters,4L,10.9,,0.27,100ml,False,9,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,3880512,Peters Lactose Free Vanilla Ice Cream,Peters,1.2L,9.5,,0.79,100ml,False,10,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,3880487,Peters No Sugar Added Vanilla Ice Cream,Peters,1.2L,9.5,,0.79,100ml,False,11,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,2752685,Haagen-Dazs Vanilla Ice Cream Tubs,Haagen-Dazs,457mL,14,,3.06,100ml,False,12,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,8842474,Maxine's Burn Protein Vanilla Ice Cream,Maxine's,500g,37,,7.4,100g,False,13,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,7207018,Peters Light & Creamy French Vanilla Ice Cream,Peters,1.8L,6.5,,0.36,100ml,False,14,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,8088457,Roho Ice Cream Coconut Vanilla Cookie Ice Cream Sandwich,Roho,150g,9,,6,100g,False,15,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,5050130,Sara Lee Classic French Vanilla Ice Cream,Sara Lee,1L,6,12,0.6,100ml,False,16,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,8842340,Max's Absolute Mass Protein Vanilla Ice Cream,Max's,2.72kg,82,,30.15,1kg,False,17,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,2426251,Coles Irresistible Vanilla Bean Ice Cream,Coles,1L,6.5,,0.65,100ml,False,18,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,7105051,Peters Drumstick Bulk Classic Vanilla 16 Pack,Peters,1.9L,20,,1.05,100ml,False,19,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,193844,Peters Drumstick Classic Vanilla Cones 4 Pack,Peters,475mL,5.9,9.9,1.24,100ml,False,20,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,2232528,Coles Vanilla Ice Cream Sandwich 4 Pack,Coles,440mL,3.8,,0.86,100ml,False,21,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,1684740,Coles Simply Choc Vanilla Flavoured Cones 4 Pack,Coles Simply,440mL,3.3,,0.75,100ml,False,22,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,5863445,Peters Drumstick Minis Classic Vanilla Cones 6 Pack,Peters,490mL,5.9,9.9,1.2,100ml,False,23,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,3944342,Coyo Dairy Free Probiotic Ice Cream Vanilla Bean,Coyo,500mL,10,,2,100ml,True,24,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,3251233,Connoisseur Vanilla Caramel Brownie Ice Cream Tub,Connoisseur,1L,9.75,13,0.98,100ml,False,25,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,5487810,Bulla Creamy Classic Vanilla Choc Fudge Cone 4 Pack,Bulla,520mL,11,,2.12,100ml,False,26,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,6277754,Bulla Vanilla Ice Cream Choc Bars 8 Pack,Bulla,600mL,7,10,1.17,100ml,False,27,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,8968949,Vital Strength #1 Source Whey Powder Vanilla Ice Cream,Vital Strength,750g,52,,6.93,100g,False,28,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,4811832,Peters Light & Creamy Vanilla Slices Ice Cream 12 Pack,Peters,1.2L,9,,0.75,100ml,False,29,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,7197720,Coles Ice Cream Cones Vanilla Cups,Coles,24 Pack,2.8,,0.12,1ea,False,30,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,4457187,Bulla Vanilla Crunch Ice Cream Sticks 8 Pack,Bulla,631mL,7,10,1.11,100ml,False,31,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,1719888,Streets Cremissimo Vanilla Creme Anglaise Ice Cream Tub,Streets,1L,13,,1.3,100ml,False,32,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,5615272,Connoisseur Classic Vanilla Ice Cream Tub,Connoisseur,1L,9.75,13,0.98,100ml,False,33,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,5495534,Muscle Nation Whey Protein Daily Shake Vanilla Ice Cream,Muscle Nation,300g,28,35,9.33,100g,False,34,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,207938,Streets Blue Ribbon Vanilla,Streets,2L,6.5,,0.33,100ml,False,35,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,4477377,Peters Original Twin Pole Vanilla Chocolate Ice Cream 8 Pack,Peters,592mL,8,,1.36,100ml,False,36,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,7207051,Peters Light & Creamy Choc Caramel & Vanilla Swirl Ice Cream,Peters,1.8L,6.5,,0.36,100ml,False,37,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,5171270,Streets Blue Ribbon Light Vanilla,Streets,2L,6.5,,0.33,100ml,False,38,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,8577963,Streets Blue Ribbon Plant Vanilla,Streets,2L,6.5,,0.33,100ml,False,39,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,207971,Coles Simply Vanilla Flavoured Frozen Dessert Tub,Coles Simply,2L,4.5,,0.22,100ml,False,40,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,7082852,Skinny Cow Vanilla Caramel & Double Chocolate Ice Cream Sundaes 4 Pack,Skinny Cow,640mL,7.9,,1.23,100ml,False,41,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,7082863,Peters Skinny Cow Vanilla Choc Sundae With Peanuts Ice Cream 4 Pack,Peters,640mL,7.9,,1.23,100ml,False,42,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,7206977,Peters Light & Creamy Classic Vanlla Ice Cream,Peters,1.8L,6.5,,0.36,100ml,False,43,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,8264200,So Good Frozen Dessert Vanilla Bliss,So Good,1L,7.6,9.5,0.76,100ml,False,44,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,208205,Coles Simply Vanilla Flavoured Frozen Dessert Tub,Coles Simply,4L,7,,0.18,100ml,False,45,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,4740359,Pat And Stick's Sandwich Vanilla Chocolate 90g,Pat And Stick's,1 Each,5.5,,5.5,1ea,False,46,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,4740290,Pat And Stick's Sandwich Vanilla Lace 90g,Pat And Stick's,1 Each,5.5,,5.5,1ea,False,47,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
coles,3169766,Streets Viennetta Classic Vanilla Frozen Dessert,Streets,650mL,8,,1.23,100ml,False,48,vanilla ice cream 2l,frozen,2026-09-01,2026-08-31T20:11:38.881803+00:00
woolworths,252640,McCain Pizza Meatlovers BBQ 500g,McCain,500g,7,8.8,1.4,100G,True,1,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
woolworths,112352,McCain Pizza Slice Snacks Cheese & Bacon 2 pack,McCain,2 pack,9.8,9.8,1.63,100G,False,2,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
woolworths,96406,McCain Pizza Ham & Pineapple 500g,McCain,500g,7,8.8,1.4,100G,True,3,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
woolworths,112492,McCain Pizza Slice Snacks Meatlovers 2 pack,McCain,2 pack,9.8,9.8,1.63,100G,False,4,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
woolworths,6042407,Buonissimo Pizza BBQ Meatlovers 500g,Buonissimo,500g,4,4,0.8,100G,False,5,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
woolworths,93831,McCain Pizza Cheese & Bacon 500g,McCain,500g,7,8.8,1.4,100G,True,6,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
woolworths,96415,McCain Supreme Pizza 500g,McCain,500g,7,8.8,1.4,100G,True,7,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
woolworths,3496,McCain Pizza Slice Snacks Ham & Pineapple 2 pack,McCain,2 pack,9.8,9.8,1.63,100G,False,8,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
woolworths,6043796,Buonissimo Pizza Ham & Pineapple 500g,Buonissimo,500g,4,4,0.8,100G,False,9,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
woolworths,165354,McCain Family Pizza Pepperoni 490g,McCain,490g,7,8.8,1.43,100G,True,10,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,7010250,McCain Frozen BBQ Meatlovers Family Pizza,McCain,500g,8.8,,1.76,100g,False,1,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,7866499,Destination Italy Woodfired Margherita Pizza,Destination Italy,380g,12.5,,3.29,100g,False,2,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,1142011,Fropro Protein Pizza BBQ Meatlovers,Fropro,325g,12.95,,3.98,100g,False,3,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,6840762,Fropro Protein Slices Pepperoni Pizza 2 Pack,Fropro,360g,11.5,12.95,3.19,100g,False,4,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,1116044,Della Rosa Thin & Crispy Meatlovers Pizza,Della Rosa,350g,5.99,,1.71,100g,False,5,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,1116102,Della Rosa Thin & Crispy Pepperoni Pizza,Della Rosa,350g,5.99,,1.71,100g,False,6,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,7173288,Gourmet Saba Premium Margherita Pizza,Gourmet Saba,400g,13,,3.25,100g,False,7,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,7169892,Gourmet Saba Premium Mild Salami Pizza,Gourmet Saba,420g,13,,3.1,100g,False,8,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,8634943,Dr. Oetker Frozen Ristorante Pepperoni Pizza,Dr. Oetker,310g,7,9.5,2.26,100g,False,9,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,8544829,McCain Cheese & Bacon Pizza Slices 2 Pack,McCain,600g,7.7,9.8,1.28,100g,False,10,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,251124,McCain Frozen Supreme Family Pizza,McCain,500g,8.8,,1.76,100g,False,11,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,4655475,McCain Family Pizza Pepperoni,McCain,490g,8.8,,1.8,100g,False,12,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,403765,McCain Frozen Ham & Pineapple Family Pizza,McCain,500g,8.8,,1.76,100g,False,13,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,8544793,McCain Meat Lovers Pizza Slices 2 Pack,McCain,600g,7.7,9.8,1.28,100g,False,14,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,5446200,McCain Lil Pizzas Ham & Pineapple 4 Pack,McCain,400g,6.2,7.8,1.55,100g,False,15,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,181572,McCain Frozen Cheese & Bacon Family Pizza,McCain,500g,8.8,,1.76,100g,False,16,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,2632162,Coles Simply Hawaiian Pizza,Coles Simply,500g,4.2,,0.84,100g,False,17,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,6545434,Dr Oetker Ristorante Mozzarella Pizza,Dr Oetker,355g,7,9.5,1.97,100g,False,18,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,7308048,Dr. Oetker Frozen Ristorante Spinaci (spinach) Pizza,Dr. Oetker,390g,7,9.5,1.79,100g,False,19,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,5188353,McCain Lil Pizzas Ham & Cheese 4 Pack,McCain,400g,6.2,7.8,1.55,100g,False,20,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,8634954,Dr. Oetker Frozen Ristorante Hawaii Pizza,Dr. Oetker,355g,7,9.5,1.97,100g,False,21,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,2662196,Coles Simply Margherita Pizza,Coles Simply,470g,4.2,,0.89,100g,False,22,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,4654280,McCain Lil Pizza Cheesy Margherita,McCain,380g,6.2,7.8,1.63,100g,False,23,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,7817904,Dr. Oetker Frozen Ristorante Quattro Formaggi Pizza,Dr. Oetker,340g,7,9.5,2.06,100g,False,24,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,9289160,McCain Family Margherita Frozen Pizza,McCain,500g,8.8,,1.76,100g,False,25,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,8697604,McCain Frozen Cheese & Bacon Pizza Pockets,McCain,400g,8.5,,2.13,100g,False,26,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,5179501,McCain Hawaiian Pizza Slices,McCain,600g,7.7,9.8,1.28,100g,False,27,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,5991525,Fropro Protein Buffalo Chicken Pizza,Fropro,325g,12.95,,,100g,False,28,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,1851660,Destination Italy Puttanesca Pizza,Destination Italy,425g,12.5,,2.94,100g,False,29,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,1851626,Destination Italy Salame Pizza,Destination Italy,380g,12.5,,3.29,100g,False,30,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,1840470,Dr. Oetker Ristorante Speciale Pizza,Dr. Oetker,345g,7,9.5,2.03,100g,False,31,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,1750538,Destination Italy Woodfired Mushroom & Truffle Pizza,Destination Italy,400g,12.5,,3.13,100g,False,32,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
coles,1862371,Della Rosa Woodfire Italian Salami Pizza,Della Rosa,420g,11,,2.62,100g,False,33,frozen pizza,frozen,2026-09-01,2026-08-31T20:11:40.741889+00:00
